"","city","word","n","total","rank","term frequency"
"2084","Boston","formality",5,690688,2084,7.23915863602669e-06
"2085","Boston","frown",5,690688,2085,7.23915863602669e-06
"2086","Boston","fuse",5,690688,2086,7.23915863602669e-06
"2087","Boston","gorge",5,690688,2087,7.23915863602669e-06
"2088","Boston","grim",5,690688,2088,7.23915863602669e-06
"2089","Boston","honorable",5,690688,2089,7.23915863602669e-06
"2090","Boston","horizon",5,690688,2090,7.23915863602669e-06
"2091","Boston","immerse",5,690688,2091,7.23915863602669e-06
"2092","Boston","inaugural",5,690688,2092,7.23915863602669e-06
"2093","Boston","investigation",5,690688,2093,7.23915863602669e-06
"2094","Boston","jolly",5,690688,2094,7.23915863602669e-06
"2095","Boston","kiddos",5,690688,2095,7.23915863602669e-06
"2096","Boston","loo",5,690688,2096,7.23915863602669e-06
"2097","Boston","loom",5,690688,2097,7.23915863602669e-06
"2098","Boston","manual",5,690688,2098,7.23915863602669e-06
"2099","Boston","meditate",5,690688,2099,7.23915863602669e-06
"2100","Boston","merry",5,690688,2100,7.23915863602669e-06
"2101","Boston","mortgage",5,690688,2101,7.23915863602669e-06
"2102","Boston","negro",5,690688,2102,7.23915863602669e-06
"2103","Boston","nerd",5,690688,2103,7.23915863602669e-06
"2104","Boston","outrage",5,690688,2104,7.23915863602669e-06
"2105","Boston","palpable",5,690688,2105,7.23915863602669e-06
"2106","Boston","phew",5,690688,2106,7.23915863602669e-06
"2107","Boston","pin",5,690688,2107,7.23915863602669e-06
"2108","Boston","pirate",5,690688,2108,7.23915863602669e-06
"2109","Boston","pitfall",5,690688,2109,7.23915863602669e-06
"2110","Boston","plunge",5,690688,2110,7.23915863602669e-06
"2111","Boston","pony",5,690688,2111,7.23915863602669e-06
"2112","Boston","purr",5,690688,2112,7.23915863602669e-06
"2113","Boston","qualify",5,690688,2113,7.23915863602669e-06
"2114","Boston","rabid",5,690688,2114,7.23915863602669e-06
"2115","Boston","rag",5,690688,2115,7.23915863602669e-06
"2116","Boston","remorse",5,690688,2116,7.23915863602669e-06
"2117","Boston","repulsive",5,690688,2117,7.23915863602669e-06
"2118","Boston","roulette",5,690688,2118,7.23915863602669e-06
"2119","Boston","savior",5,690688,2119,7.23915863602669e-06
"2120","Boston","seclude",5,690688,2120,7.23915863602669e-06
"2121","Boston","senseless",5,690688,2121,7.23915863602669e-06
"2122","Boston","shatter",5,690688,2122,7.23915863602669e-06
"2123","Boston","sixty",5,690688,2123,7.23915863602669e-06
"2124","Boston","sizzle",5,690688,2124,7.23915863602669e-06
"2125","Boston","slaughter",5,690688,2125,7.23915863602669e-06
"2126","Boston","slayer",5,690688,2126,7.23915863602669e-06
"2127","Boston","target",5,690688,2127,7.23915863602669e-06
"2128","Boston","tawny",5,690688,2128,7.23915863602669e-06
"2129","Boston","thump",5,690688,2129,7.23915863602669e-06
"2130","Boston","tick",5,690688,2130,7.23915863602669e-06
"2131","Boston","tighten",5,690688,2131,7.23915863602669e-06
"2132","Boston","toad",5,690688,2132,7.23915863602669e-06
"2133","Boston","trickery",5,690688,2133,7.23915863602669e-06
"2134","Boston","trouble",5,690688,2134,7.23915863602669e-06
"2135","Boston","undiscovered",5,690688,2135,7.23915863602669e-06
"2136","Boston","ungodly",5,690688,2136,7.23915863602669e-06
"2137","Boston","unpredictable",5,690688,2137,7.23915863602669e-06
"2138","Boston","unprepared",5,690688,2138,7.23915863602669e-06
"2139","Boston","unsuccessful",5,690688,2139,7.23915863602669e-06
"2140","Boston","victor",5,690688,2140,7.23915863602669e-06
"2141","Boston","weed",5,690688,2141,7.23915863602669e-06
"2142","Boston","weirdo",5,690688,2142,7.23915863602669e-06
"2143","Boston","wit",5,690688,2143,7.23915863602669e-06
"2144","Boston","accord",4,690688,2144,5.79132690882135e-06
"2145","Boston","advocacy",4,690688,2145,5.79132690882135e-06
"2146","Boston","aftermath",4,690688,2146,5.79132690882135e-06
"2147","Boston","agitate",4,690688,2147,5.79132690882135e-06
"2148","Boston","alien",4,690688,2148,5.79132690882135e-06
"2149","Boston","ally",4,690688,2149,5.79132690882135e-06
"2150","Boston","amicable",4,690688,2150,5.79132690882135e-06
"2151","Boston","antisocial",4,690688,2151,5.79132690882135e-06
"2152","Boston","armor",4,690688,2152,5.79132690882135e-06
"2153","Boston","assurance",4,690688,2153,5.79132690882135e-06
"2154","Boston","auspicious",4,690688,2154,5.79132690882135e-06
"2155","Boston","bathtub",4,690688,2155,5.79132690882135e-06
"2156","Boston","belittle",4,690688,2156,5.79132690882135e-06
"2157","Boston","belligerent",4,690688,2157,5.79132690882135e-06
"2158","Boston","blasphemous",4,690688,2158,5.79132690882135e-06
"2159","Boston","boomerang",4,690688,2159,5.79132690882135e-06
"2160","Boston","bust",4,690688,2160,5.79132690882135e-06
"2161","Boston","cabinet",4,690688,2161,5.79132690882135e-06
"2162","Boston","cable",4,690688,2162,5.79132690882135e-06
"2163","Boston","candid",4,690688,2163,5.79132690882135e-06
"2164","Boston","chagrin",4,690688,2164,5.79132690882135e-06
"2165","Boston","choir",4,690688,2165,5.79132690882135e-06
"2166","Boston","chuckle",4,690688,2166,5.79132690882135e-06
"2167","Boston","clarity",4,690688,2167,5.79132690882135e-06
"2168","Boston","cliff",4,690688,2168,5.79132690882135e-06
"2169","Boston","closeness",4,690688,2169,5.79132690882135e-06
"2170","Boston","collectively",4,690688,2170,5.79132690882135e-06
"2171","Boston","compassion",4,690688,2171,5.79132690882135e-06
"2172","Boston","composure",4,690688,2172,5.79132690882135e-06
"2173","Boston","conceal",4,690688,2173,5.79132690882135e-06
"2174","Boston","concussion",4,690688,2174,5.79132690882135e-06
"2175","Boston","confine",4,690688,2175,5.79132690882135e-06
"2176","Boston","confront",4,690688,2176,5.79132690882135e-06
"2177","Boston","conjure",4,690688,2177,5.79132690882135e-06
"2178","Boston","controversial",4,690688,2178,5.79132690882135e-06
"2179","Boston","countdown",4,690688,2179,5.79132690882135e-06
"2180","Boston","courageous",4,690688,2180,5.79132690882135e-06
"2181","Boston","crusade",4,690688,2181,5.79132690882135e-06
"2182","Boston","cutter",4,690688,2182,5.79132690882135e-06
"2183","Boston","darken",4,690688,2183,5.79132690882135e-06
"2184","Boston","daze",4,690688,2184,5.79132690882135e-06
"2185","Boston","decay",4,690688,2185,5.79132690882135e-06
"2186","Boston","deed",4,690688,2186,5.79132690882135e-06
"2187","Boston","deflate",4,690688,2187,5.79132690882135e-06
"2188","Boston","defy",4,690688,2188,5.79132690882135e-06
"2189","Boston","deprivation",4,690688,2189,5.79132690882135e-06
"2190","Boston","desperation",4,690688,2190,5.79132690882135e-06
"2191","Boston","dictionary",4,690688,2191,5.79132690882135e-06
"2192","Boston","diligence",4,690688,2192,5.79132690882135e-06
"2193","Boston","discipline",4,690688,2193,5.79132690882135e-06
"2194","Boston","discontent",4,690688,2194,5.79132690882135e-06
"2195","Boston","disdain",4,690688,2195,5.79132690882135e-06
"2196","Boston","douchebags",4,690688,2196,5.79132690882135e-06
"2197","Boston","dwarf",4,690688,2197,5.79132690882135e-06
"2198","Boston","dwell",4,690688,2198,5.79132690882135e-06
"2199","Boston","edit",4,690688,2199,5.79132690882135e-06
"2200","Boston","elevation",4,690688,2200,5.79132690882135e-06
"2201","Boston","encore",4,690688,2201,5.79132690882135e-06
"2202","Boston","enlighten",4,690688,2202,5.79132690882135e-06
"2203","Boston","enlightenment",4,690688,2203,5.79132690882135e-06
"2204","Boston","erratic",4,690688,2204,5.79132690882135e-06
"2205","Boston","escort",4,690688,2205,5.79132690882135e-06
"2206","Boston","ethereal",4,690688,2206,5.79132690882135e-06
"2207","Boston","evacuate",4,690688,2207,5.79132690882135e-06
"2208","Boston","exam",4,690688,2208,5.79132690882135e-06
"2209","Boston","excruciating",4,690688,2209,5.79132690882135e-06
"2210","Boston","faithful",4,690688,2210,5.79132690882135e-06
"2211","Boston","fast",4,690688,2211,5.79132690882135e-06
"2212","Boston","fatigue",4,690688,2212,5.79132690882135e-06
"2213","Boston","flat",4,690688,2213,5.79132690882135e-06
"2214","Boston","foe",4,690688,2214,5.79132690882135e-06
"2215","Boston","friggen",4,690688,2215,5.79132690882135e-06
"2216","Boston","frosty",4,690688,2216,5.79132690882135e-06
"2217","Boston","fundamental",4,690688,2217,5.79132690882135e-06
"2218","Boston","fungus",4,690688,2218,5.79132690882135e-06
"2219","Boston","gawk",4,690688,2219,5.79132690882135e-06
"2220","Boston","geez",4,690688,2220,5.79132690882135e-06
"2221","Boston","germ",4,690688,2221,5.79132690882135e-06
"2222","Boston","glorify",4,690688,2222,5.79132690882135e-06
"2223","Boston","gore",4,690688,2223,5.79132690882135e-06
"2224","Boston","gracias",4,690688,2224,5.79132690882135e-06
"2225","Boston","grimy",4,690688,2225,5.79132690882135e-06
"2226","Boston","groan",4,690688,2226,5.79132690882135e-06
"2227","Boston","grudge",4,690688,2227,5.79132690882135e-06
"2228","Boston","hardship",4,690688,2228,5.79132690882135e-06
"2229","Boston","haste",4,690688,2229,5.79132690882135e-06
"2230","Boston","hateful",4,690688,2230,5.79132690882135e-06
"2231","Boston","heft",4,690688,2231,5.79132690882135e-06
"2232","Boston","helpless",4,690688,2232,5.79132690882135e-06
"2233","Boston","hike",4,690688,2233,5.79132690882135e-06
"2234","Boston","hoax",4,690688,2234,5.79132690882135e-06
"2235","Boston","hostage",4,690688,2235,5.79132690882135e-06
"2236","Boston","hurtful",4,690688,2236,5.79132690882135e-06
"2237","Boston","immigrant",4,690688,2237,5.79132690882135e-06
"2238","Boston","improvise",4,690688,2238,5.79132690882135e-06
"2239","Boston","incense",4,690688,2239,5.79132690882135e-06
"2240","Boston","indifference",4,690688,2240,5.79132690882135e-06
"2241","Boston","inexplicable",4,690688,2241,5.79132690882135e-06
"2242","Boston","inheritance",4,690688,2242,5.79132690882135e-06
"2243","Boston","insignificant",4,690688,2243,5.79132690882135e-06
"2244","Boston","install",4,690688,2244,5.79132690882135e-06
"2245","Boston","instructor",4,690688,2245,5.79132690882135e-06
"2246","Boston","interim",4,690688,2246,5.79132690882135e-06
"2247","Boston","intervention",4,690688,2247,5.79132690882135e-06
"2248","Boston","invade",4,690688,2248,5.79132690882135e-06
"2249","Boston","iris",4,690688,2249,5.79132690882135e-06
"2250","Boston","irk",4,690688,2250,5.79132690882135e-06
"2251","Boston","jail",4,690688,2251,5.79132690882135e-06
"2252","Boston","jaw",4,690688,2252,5.79132690882135e-06
"2253","Boston","joker",4,690688,2253,5.79132690882135e-06
"2254","Boston","jury",4,690688,2254,5.79132690882135e-06
"2255","Boston","lag",4,690688,2255,5.79132690882135e-06
"2256","Boston","leery",4,690688,2256,5.79132690882135e-06
"2257","Boston","legalize",4,690688,2257,5.79132690882135e-06
"2258","Boston","lifeless",4,690688,2258,5.79132690882135e-06
"2259","Boston","lifestyle",4,690688,2259,5.79132690882135e-06
"2260","Boston","lottery",4,690688,2260,5.79132690882135e-06
"2261","Boston","loveee",4,690688,2261,5.79132690882135e-06
"2262","Boston","magician",4,690688,2262,5.79132690882135e-06
"2263","Boston","mange",4,690688,2263,5.79132690882135e-06
"2264","Boston","margin",4,690688,2264,5.79132690882135e-06
"2265","Boston","meaningless",4,690688,2265,5.79132690882135e-06
"2266","Boston","medal",4,690688,2266,5.79132690882135e-06
"2267","Boston","misery",4,690688,2267,5.79132690882135e-06
"2268","Boston","mistress",4,690688,2268,5.79132690882135e-06
"2269","Boston","mistrust",4,690688,2269,5.79132690882135e-06
"2270","Boston","monsoon",4,690688,2270,5.79132690882135e-06
"2271","Boston","mortification",4,690688,2271,5.79132690882135e-06
"2272","Boston","mourn",4,690688,2272,5.79132690882135e-06
"2273","Boston","mum",4,690688,2273,5.79132690882135e-06
"2274","Boston","nausea",4,690688,2274,5.79132690882135e-06
"2275","Boston","obesity",4,690688,2275,5.79132690882135e-06
"2276","Boston","obscene",4,690688,2276,5.79132690882135e-06
"2277","Boston","obsess",4,690688,2277,5.79132690882135e-06
"2278","Boston","obstacle",4,690688,2278,5.79132690882135e-06
"2279","Boston","omen",4,690688,2279,5.79132690882135e-06
"2280","Boston","ominous",4,690688,2280,5.79132690882135e-06
"2281","Boston","ongoing",4,690688,2281,5.79132690882135e-06
"2282","Boston","ooze",4,690688,2282,5.79132690882135e-06
"2283","Boston","opium",4,690688,2283,5.79132690882135e-06
"2284","Boston","optimism",4,690688,2284,5.79132690882135e-06
"2285","Boston","orchestra",4,690688,2285,5.79132690882135e-06
"2286","Boston","outdo",4,690688,2286,5.79132690882135e-06
"2287","Boston","overjoyed",4,690688,2287,5.79132690882135e-06
"2288","Boston","paralysis",4,690688,2288,5.79132690882135e-06
"2289","Boston","pare",4,690688,2289,5.79132690882135e-06
"2290","Boston","perpetrator",4,690688,2290,5.79132690882135e-06
"2291","Boston","persuade",4,690688,2291,5.79132690882135e-06
"2292","Boston","pill",4,690688,2292,5.79132690882135e-06
"2293","Boston","politic",4,690688,2293,5.79132690882135e-06
"2294","Boston","poverty",4,690688,2294,5.79132690882135e-06
"2295","Boston","praiseworthy",4,690688,2295,5.79132690882135e-06
"2296","Boston","prayer",4,690688,2296,5.79132690882135e-06
"2297","Boston","preservative",4,690688,2297,5.79132690882135e-06
"2298","Boston","prestige",4,690688,2298,5.79132690882135e-06
"2299","Boston","presto",4,690688,2299,5.79132690882135e-06
"2300","Boston","prisoner",4,690688,2300,5.79132690882135e-06
"2301","Boston","professor",4,690688,2301,5.79132690882135e-06
"2302","Boston","punctual",4,690688,2302,5.79132690882135e-06
"2303","Boston","quickness",4,690688,2303,5.79132690882135e-06
"2304","Boston","rampage",4,690688,2304,5.79132690882135e-06
"2305","Boston","rancid",4,690688,2305,5.79132690882135e-06
"2306","Boston","reckless",4,690688,2306,5.79132690882135e-06
"2307","Boston","recklessness",4,690688,2307,5.79132690882135e-06
"2308","Boston","recognizable",4,690688,2308,5.79132690882135e-06
"2309","Boston","regatta",4,690688,2309,5.79132690882135e-06
"2310","Boston","regularity",4,690688,2310,5.79132690882135e-06
"2311","Boston","reliance",4,690688,2311,5.79132690882135e-06
"2312","Boston","reputable",4,690688,2312,5.79132690882135e-06
"2313","Boston","rivalry",4,690688,2313,5.79132690882135e-06
"2314","Boston","rot",4,690688,2314,5.79132690882135e-06
"2315","Boston","sally",4,690688,2315,5.79132690882135e-06
"2316","Boston","scorch",4,690688,2316,5.79132690882135e-06
"2317","Boston","scrub",4,690688,2317,5.79132690882135e-06
"2318","Boston","seizure",4,690688,2318,5.79132690882135e-06
"2319","Boston","shoddy",4,690688,2319,5.79132690882135e-06
"2320","Boston","shriek",4,690688,2320,5.79132690882135e-06
"2321","Boston","shrink",4,690688,2321,5.79132690882135e-06
"2322","Boston","shutdown",4,690688,2322,5.79132690882135e-06
"2323","Boston","slaughterhouse",4,690688,2323,5.79132690882135e-06
"2324","Boston","slut",4,690688,2324,5.79132690882135e-06
"2325","Boston","smother",4,690688,2325,5.79132690882135e-06
"2326","Boston","sneer",4,690688,2326,5.79132690882135e-06
"2327","Boston","startle",4,690688,2327,5.79132690882135e-06
"2328","Boston","starvation",4,690688,2328,5.79132690882135e-06
"2329","Boston","stigma",4,690688,2329,5.79132690882135e-06
"2330","Boston","stint",4,690688,2330,5.79132690882135e-06
"2331","Boston","suicidal",4,690688,2331,5.79132690882135e-06
"2332","Boston","sullen",4,690688,2332,5.79132690882135e-06
"2333","Boston","surrender",4,690688,2333,5.79132690882135e-06
"2334","Boston","sympathy",4,690688,2334,5.79132690882135e-06
"2335","Boston","taboo",4,690688,2335,5.79132690882135e-06
"2336","Boston","tactic",4,690688,2336,5.79132690882135e-06
"2337","Boston","threat",4,690688,2337,5.79132690882135e-06
"2338","Boston","tragic",4,690688,2338,5.79132690882135e-06
"2339","Boston","troublesome",4,690688,2339,5.79132690882135e-06
"2340","Boston","truthful",4,690688,2340,5.79132690882135e-06
"2341","Boston","tumultuous",4,690688,2341,5.79132690882135e-06
"2342","Boston","ulcer",4,690688,2342,5.79132690882135e-06
"2343","Boston","unbeaten",4,690688,2343,5.79132690882135e-06
"2344","Boston","uncanny",4,690688,2344,5.79132690882135e-06
"2345","Boston","underpay",4,690688,2345,5.79132690882135e-06
"2346","Boston","undesirable",4,690688,2346,5.79132690882135e-06
"2347","Boston","undying",4,690688,2347,5.79132690882135e-06
"2348","Boston","unfollow",4,690688,2348,5.79132690882135e-06
"2349","Boston","unprecedented",4,690688,2349,5.79132690882135e-06
"2350","Boston","unreliable",4,690688,2350,5.79132690882135e-06
"2351","Boston","unsafe",4,690688,2351,5.79132690882135e-06
"2352","Boston","unsurpassed",4,690688,2352,5.79132690882135e-06
"2353","Boston","veer",4,690688,2353,5.79132690882135e-06
"2354","Boston","verification",4,690688,2354,5.79132690882135e-06
"2355","Boston","wage",4,690688,2355,5.79132690882135e-06
"2356","Boston","wan",4,690688,2356,5.79132690882135e-06
"2357","Boston","warp",4,690688,2357,5.79132690882135e-06
"2358","Boston","warrior",4,690688,2358,5.79132690882135e-06
"2359","Boston","withstand",4,690688,2359,5.79132690882135e-06
"2360","Boston","xoxo",4,690688,2360,5.79132690882135e-06
"2361","Boston","zeal",4,690688,2361,5.79132690882135e-06
"2362","Boston","abhor",3,690688,2362,4.34349518161601e-06
"2363","Boston","accomplishment",3,690688,2363,4.34349518161601e-06
"2364","Boston","acquire",3,690688,2364,4.34349518161601e-06
"2365","Boston","air",3,690688,2365,4.34349518161601e-06
"2366","Boston","altercation",3,690688,2366,4.34349518161601e-06
"2367","Boston","ambassador",3,690688,2367,4.34349518161601e-06
"2368","Boston","ambition",3,690688,2368,4.34349518161601e-06
"2369","Boston","annihilate",3,690688,2369,4.34349518161601e-06
